"adjusted_rnx","alpha","beta","id","k","laplacian","laplacian_celltype","method","name"
"0.364492400623944","1e-7","undefined","7retn8bm","183","0.6158975613734605","0.15583720740559498","fastctsne","scarlet-sweep-11"
"0.4309945143003222","1e-7","undefined","7retn8bm","385","0.6411537119596821","0.1696871486722233","fastctsne","scarlet-sweep-11"
"0.4817244287739673","1e-7","undefined","7retn8bm","811","0.6737066823711283","0.20393985681947843","fastctsne","scarlet-sweep-11"
"0.49866564156742815","1e-7","undefined","7retn8bm","1707","0.7174849828187708","0.2558459022986998","fastctsne","scarlet-sweep-11"
"0.5177216466478195","1e-7","undefined","7retn8bm","3593","0.7651652674562063","0.35127889636149895","fastctsne","scarlet-sweep-11"
"0.5288918480638257","1e-7","undefined","7retn8bm","7562","0.8068197231246571","0.4808998646018782","fastctsne","scarlet-sweep-11"
"0.43214517039019973","1e-7","undefined","7retn8bm","15918","0.840554858575573","0.6572001282693206","fastctsne","scarlet-sweep-11"
"0","1e-7","undefined","7retn8bm","33505","0.8411287296317833","0.8269466405476131","fastctsne","scarlet-sweep-11"
"0.07400221314630287","0.000001","undefined","lx3ko44v","1","0.6065671641791045","0.13373134328358208","fastctsne","lemon-sweep-10"
"0.08710968632347917","0.000001","undefined","lx3ko44v","2","0.6041791044776119","0.13582089552238805","fastctsne","lemon-sweep-10"
"0.10720684657664484","0.000001","undefined","lx3ko44v","4","0.6025373134328358","0.1391044776119403","fastctsne","lemon-sweep-10"
"0.1323042359256975","0.000001","undefined","lx3ko44v","9","0.5987396351575456","0.1429519071310116","fastctsne","lemon-sweep-10"
"0.17849469689034297","0.000001","undefined","lx3ko44v","20","0.597044776119403","0.14507462686567163","fastctsne","lemon-sweep-10"
"0.23129814708432497","0.000001","undefined","lx3ko44v","41","0.5987768474699673","0.14590462322533673","fastctsne","lemon-sweep-10"
"0.29505062083122047","0.000001","undefined","lx3ko44v","87","0.6037536455652771","0.148327328872877","fastctsne","lemon-sweep-10"
"0.36525014834870134","0.000001","undefined","lx3ko44v","183","0.6160900415953022","0.15406899926596526","fastctsne","lemon-sweep-10"
"0.43203770906431516","0.000001","undefined","lx3ko44v","385","0.6406001163016088","0.16757976352006201","fastctsne","lemon-sweep-10"
"0.48281982821446007","0.000001","undefined","lx3ko44v","811","0.6749507701934225","0.2042453576752489","fastctsne","lemon-sweep-10"
"0.4995438255813305","0.000001","undefined","lx3ko44v","1707","0.7200052461768486","0.25508135945929405","fastctsne","lemon-sweep-10"
"0.5286321644995324","0.000001","undefined","lx3ko44v","3593","0.7645984937544396","0.34898853907473487","fastctsne","lemon-sweep-10"
"0.5386162608568711","0.000001","undefined","lx3ko44v","7562","0.8090047251181279","0.4762622223450323","fastctsne","lemon-sweep-10"
"0.4560713814251938","0.000001","undefined","lx3ko44v","15918","0.8334466003941844","0.6609034360800595","fastctsne","lemon-sweep-10"
"0","0.000001","undefined","lx3ko44v","33505","0.8411287296317833","0.8269466405476131","fastctsne","lemon-sweep-10"
"0.07340518040171634","1e-30","undefined","exdhdc69","1","0.6179104477611941","0.1373134328358209","fastctsne","distinctive-sweep-16"
"0.08621411047618369","1e-30","undefined","exdhdc69","2","0.6140298507462687","0.14417910447761195","fastctsne","distinctive-sweep-16"
"0.1039228724292926","1e-30","undefined","exdhdc69","4","0.6052238805970149","0.14373134328358209","fastctsne","distinctive-sweep-16"
"0.13256964718640693","1e-30","undefined","exdhdc69","9","0.6009286898839138","0.14454394693200665","fastctsne","distinctive-sweep-16"
"0.178434959739157","1e-30","undefined","exdhdc69","20","0.5978507462686568","0.1472537313432836","fastctsne","distinctive-sweep-16"
"0.22890716153870858","1e-30","undefined","exdhdc69","41","0.5987331634510374","0.1473461958500182","fastctsne","distinctive-sweep-16"
"0.2936470792904499","1e-30","undefined","exdhdc69","87","0.604192828958655","0.15046834791559444","fastctsne","distinctive-sweep-16"
"0.36459408971254775","1e-30","undefined","exdhdc69","183","0.6161846505179023","0.15753690563575565","fastctsne","distinctive-sweep-16"
"0.4332864053532451","1e-30","undefined","exdhdc69","385","0.6400744330296569","0.1729187827098275","fastctsne","distinctive-sweep-16"
"0.48295863916284204","1e-30","undefined","exdhdc69","811","0.6716013029795536","0.2086887387967683","fastctsne","distinctive-sweep-16"
"0.5037136334358441","1e-30","undefined","exdhdc69","1707","0.7163731430719863","0.2560970192971872","fastctsne","distinctive-sweep-16"
"0.5300476041587378","1e-30","undefined","exdhdc69","3593","0.762836028596234","0.3486367771495985","fastctsne","distinctive-sweep-16"
"0.5441002819327935","1e-30","undefined","exdhdc69","7562","0.8114427597532043","0.4771260070975459","fastctsne","distinctive-sweep-16"
"0.4475275768808707","1e-30","undefined","exdhdc69","15918","0.8419186765006479","0.6568459249174406","fastctsne","distinctive-sweep-16"
"0","1e-30","undefined","exdhdc69","33505","0.8411287296317833","0.8269466405476131","fastctsne","distinctive-sweep-16"
"0.06564375472209155","1e-8","undefined","h5b2f1nu","1","0.608955223880597","0.13134328358208955","fastctsne","swept-sweep-12"
"0.08651263575861551","1e-8","undefined","h5b2f1nu","2","0.6125373134328358","0.14059701492537313","fastctsne","swept-sweep-12"
"0.10511704484651159","1e-8","undefined","h5b2f1nu","4","0.6038805970149254","0.14208955223880598","fastctsne","swept-sweep-12"
"0.13190611903463337","1e-8","undefined","h5b2f1nu","9","0.5990713101160863","0.14182421227197348","fastctsne","swept-sweep-12"
"0.18007773139677155","1e-8","undefined","h5b2f1nu","20","0.598089552238806","0.14432835820895523","fastctsne","swept-sweep-12"
"0.23137104298510597","1e-8","undefined","h5b2f1nu","41","0.5988496541681835","0.14495813614852565","fastctsne","swept-sweep-12"
"0.29533958526608495","1e-8","undefined","h5b2f1nu","87","0.6031909418425115","0.14761365585863784","fastctsne","swept-sweep-12"
"0.36492211903062455","1e-8","undefined","h5b2f1nu","183","0.6164097545061578","0.15386020716091672","fastctsne","swept-sweep-12"
"0.43065253466340425","1e-8","undefined","h5b2f1nu","385","0.6406280286877302","0.16926691219228532","fastctsne","swept-sweep-12"
"0.48107790169373155","1e-8","undefined","h5b2f1nu","811","0.6752260890369362","0.20469661556582072","fastctsne","swept-sweep-12"
"0.5015253595480755","1e-8","undefined","h5b2f1nu","1707","0.7187353216343589","0.2543357028565433","fastctsne","swept-sweep-12"
"0.5262965494721336","1e-8","undefined","h5b2f1nu","3593","0.7646892174252589","0.3487608990948403","fastctsne","swept-sweep-12"
"0.5353452209733225","1e-8","undefined","h5b2f1nu","7562","0.8095181326901594","0.47628685453978453","fastctsne","swept-sweep-12"
"0.43148302446623427","1e-8","undefined","h5b2f1nu","15918","0.8412719290843184","0.6560204630822518","fastctsne","swept-sweep-12"
"0","1e-8","undefined","h5b2f1nu","33505","0.8411287296317833","0.8269466405476131","fastctsne","swept-sweep-12"
"0.07698737686923549","1e-10","undefined","9lpqzbrg","1","0.6083582089552239","0.1391044776119403","fastctsne","ethereal-sweep-14"
"0.08382590821672908","1e-10","undefined","9lpqzbrg","2","0.6086567164179104","0.1444776119402985","fastctsne","ethereal-sweep-14"
"0.10556485950296872","1e-10","undefined","9lpqzbrg","4","0.6016417910447761","0.14432835820895523","fastctsne","ethereal-sweep-14"
"0.13197247184981073","1e-10","undefined","9lpqzbrg","9","0.6009286898839138","0.14553897180762854","fastctsne","ethereal-sweep-14"
"0.1779869311052621","1e-10","undefined","9lpqzbrg","20","0.5989253731343284","0.1464776119402985","fastctsne","ethereal-sweep-14"
"0.23001517923057957","1e-10","undefined","9lpqzbrg","41","0.5977575536949399","0.14685111030214779","fastctsne","ethereal-sweep-14"
"0.2949542993529323","1e-10","undefined","9lpqzbrg","87","0.6023606107394064","0.14902041516555156","fastctsne","ethereal-sweep-14"
"0.3657028288076473","1e-10","undefined","9lpqzbrg","183","0.6149938830437974","0.1556577766903189","fastctsne","ethereal-sweep-14"
"0.43335072262440855","1e-10","undefined","9lpqzbrg","385","0.6392944369063772","0.16918627641015702","fastctsne","ethereal-sweep-14"
"0.4816557777071045","1e-10","undefined","9lpqzbrg","811","0.6711286968364099","0.2021944531350645","fastctsne","ethereal-sweep-14"
"0.49950255130119753","1e-10","undefined","9lpqzbrg","1707","0.7175077162517816","0.25275100770313635","fastctsne","ethereal-sweep-14"
"0.5244722050224913","1e-10","undefined","9lpqzbrg","3593","0.7666384470633196","0.3484455263343732","fastctsne","ethereal-sweep-14"
"0.5413162121089009","1e-10","undefined","9lpqzbrg","7562","0.817414566943121","0.47582792201383983","fastctsne","ethereal-sweep-14"
"0.45631546154565","1e-10","undefined","9lpqzbrg","15918","0.8446884311949487","0.6563118819772228","fastctsne","ethereal-sweep-14"
"0","1e-10","undefined","9lpqzbrg","33505","0.8411287296317833","0.8269466405476131","fastctsne","ethereal-sweep-14"
"0.07818144235840853","1e-20","undefined","lm88w6a0","1","0.6155223880597015","0.14507462686567163","fastctsne","gentle-sweep-15"
"0.08054213010997902","1e-20","undefined","lm88w6a0","2","0.6092537313432835","0.14388059701492537","fastctsne","gentle-sweep-15"
"0.10317651466853071","1e-20","undefined","lm88w6a0","4","0.6065671641791045","0.14537313432835822","fastctsne","gentle-sweep-15"
"0.1314416493283919","1e-20","undefined","lm88w6a0","9","0.6033830845771144","0.14487562189054726","fastctsne","gentle-sweep-15"
"0.17954009703609772","1e-20","undefined","lm88w6a0","20","0.5966268656716418","0.1471044776119403","fastctsne","gentle-sweep-15"
"0.22960696218620605","1e-20","undefined","lm88w6a0","41","0.5984419366581726","0.1468802329814343","fastctsne","gentle-sweep-15"
"0.2944107710111633","1e-20","undefined","lm88w6a0","87","0.6026831360439183","0.15046148567507292","fastctsne","gentle-sweep-15"
"0.36471546056023624","1e-20","undefined","lm88w6a0","183","0.6160411059456814","0.15675719761846504","fastctsne","gentle-sweep-15"
"0.4328408905968932","1e-20","undefined","lm88w6a0","385","0.6396262841635976","0.1706330684241132","fastctsne","gentle-sweep-15"
"0.4817025509614506","1e-20","undefined","lm88w6a0","811","0.6714975063032556","0.20313966542135192","fastctsne","gentle-sweep-15"
"0.5014944038379756","1e-20","undefined","lm88w6a0","1707","0.7163472619328665","0.2538208780351319","fastctsne","gentle-sweep-15"
"0.5282807706696074","1e-20","undefined","lm88w6a0","3593","0.7672419422508941","0.3485075042267095","fastctsne","gentle-sweep-15"
"0.5379136413675306","1e-20","undefined","lm88w6a0","7562","0.8154417807813616","0.47602332163567246","fastctsne","gentle-sweep-15"
"0.44699597380821476","1e-20","undefined","lm88w6a0","15918","0.8433620064022144","0.656761949768684","fastctsne","gentle-sweep-15"
"0","1e-20","undefined","lm88w6a0","33505","0.8411287296317833","0.8269466405476131","fastctsne","gentle-sweep-15"
"0.07877847510299506","0.0001","undefined","vsece03l","1","0.604776119402985","0.12895522388059702","fastctsne","stilted-sweep-8"
"0.08591558519375186","0.0001","undefined","vsece03l","2","0.595820895522388","0.1355223880597015","fastctsne","stilted-sweep-8"
"0.1081024758895591","0.0001","undefined","vsece03l","4","0.6011940298507462","0.1353731343283582","fastctsne","stilted-sweep-8"
"0.13814328366130496","0.0001","undefined","vsece03l","9","0.5955555555555555","0.13771144278606964","fastctsne","stilted-sweep-8"
"0.18324380040962873","0.0001","undefined","vsece03l","20","0.5923582089552238","0.1378507462686567","fastctsne","stilted-sweep-8"
"0.23492836294321817","0.0001","undefined","vsece03l","41","0.5958645795413178","0.1383036039315617","fastctsne","stilted-sweep-8"
"0.2993713271430043","0.0001","undefined","vsece03l","87","0.600555841482244","0.14048378795676789","fastctsne","stilted-sweep-8"
"0.36988848290630705","0.0001","undefined","vsece03l","183","0.6146513334964522","0.14668950330315636","fastctsne","stilted-sweep-8"
"0.43497277282887276","0.0001","undefined","vsece03l","385","0.6426299670478774","0.1610110486528397","fastctsne","stilted-sweep-8"
"0.4793088165091892","0.0001","undefined","vsece03l","811","0.6787087987927195","0.19262086607652246","fastctsne","stilted-sweep-8"
"0.49305160242861595","0.0001","undefined","vsece03l","1707","0.725440984882267","0.24966870393200954","fastctsne","stilted-sweep-8"
"0.5236266636192342","0.0001","undefined","vsece03l","3593","0.7678931255218481","0.3461855764317849","fastctsne","stilted-sweep-8"
"0.5457260645126127","0.0001","undefined","vsece03l","7562","0.8118374275146353","0.47935814184828307","fastctsne","stilted-sweep-8"
"0.4776986235270287","0.0001","undefined","vsece03l","15918","0.8350151991643742","0.6670716901733323","fastctsne","stilted-sweep-8"
"0","0.0001","undefined","vsece03l","33505","0.8411287296317833","0.8269466405476131","fastctsne","stilted-sweep-8"
"0.07340518040171634","1e-9","undefined","i90hq046","1","0.6173134328358209","0.14328358208955225","fastctsne","wise-sweep-13"
"0.08561705991132004","1e-9","undefined","i90hq046","2","0.6125373134328358","0.14776119402985075","fastctsne","wise-sweep-13"
"0.0985490965518071","1e-9","undefined","i90hq046","4","0.6026865671641791","0.1435820895522388","fastctsne","wise-sweep-13"
"0.12726142197221835","1e-9","undefined","i90hq046","9","0.5976119402985075","0.14613598673300165","fastctsne","wise-sweep-13"
"0.17664284520357745","1e-9","undefined","i90hq046","20","0.5967164179104477","0.14674626865671642","fastctsne","wise-sweep-13"
"0.2282656776118359","1e-9","undefined","i90hq046","41","0.5959082635602475","0.14749180924645067","fastctsne","wise-sweep-13"
"0.2932617933772972","1e-9","undefined","i90hq046","87","0.6028615542974781","0.1505712815234174","fastctsne","wise-sweep-13"
"0.36372153172646354","1e-9","undefined","i90hq046","183","0.6147720414321833","0.15658429165647175","fastctsne","wise-sweep-13"
"0.43087686075551096","1e-9","undefined","i90hq046","385","0.6391951928668347","0.17008877689474705","fastctsne","wise-sweep-13"
"0.48074596246933987","1e-9","undefined","i90hq046","811","0.6714599628245946","0.20361300771113605","fastctsne","wise-sweep-13"
"0.4942669825703911","1e-9","undefined","i90hq046","1707","0.7180291862305345","0.2555374271000009","fastctsne","wise-sweep-13"
"0.5155557727077574","1e-9","undefined","i90hq046","3593","0.7688244555125846","0.34936223419501433","fastctsne","wise-sweep-13"
"0.5324659187298908","1e-9","undefined","i90hq046","7562","0.8168596320171162","0.47651604448005935","fastctsne","wise-sweep-13"
"0.413768352398337","1e-9","undefined","i90hq046","15918","0.8411015784252504","0.6589315765687207","fastctsne","wise-sweep-13"
"0","1e-9","undefined","i90hq046","33505","0.8411287296317833","0.8269466405476131","fastctsne","wise-sweep-13"
"0.08355473705968723","0.00001","undefined","36oryqw1","1","0.5988059701492537","0.12895522388059702","fastctsne","cosmic-sweep-9"
"0.08949788858293375","0.00001","undefined","36oryqw1","2","0.6062686567164179","0.14208955223880598","fastctsne","cosmic-sweep-9"
"0.10616194571157822","0.00001","undefined","36oryqw1","4","0.5988059701492537","0.1444776119402985","fastctsne","cosmic-sweep-9"
"0.13555552386938804","0.00001","undefined","36oryqw1","9","0.5953565505804311","0.14454394693200665","fastctsne","cosmic-sweep-9"
"0.1802868114259225","0.00001","undefined","36oryqw1","20","0.594776119402985","0.1462089552238806","fastctsne","cosmic-sweep-9"
"0.23215831871354065","0.00001","undefined","36oryqw1","41","0.5938696760101929","0.14693847834000728","fastctsne","cosmic-sweep-9"
"0.29698393050257593","0.00001","undefined","36oryqw1","87","0.5989432149596844","0.1491713844570252","fastctsne","cosmic-sweep-9"
"0.36713631692764287","0.00001","undefined","36oryqw1","183","0.6125666748226083","0.15489111817959383","fastctsne","cosmic-sweep-9"
"0.4348049204382754","0.00001","undefined","36oryqw1","385","0.6376817212638108","0.16804031789106416","fastctsne","cosmic-sweep-9"
"0.4829080938718552","0.00001","undefined","36oryqw1","811","0.6693258737140438","0.2024071995141432","fastctsne","cosmic-sweep-9"
"0.5024304455481361","0.00001","undefined","36oryqw1","1707","0.714719897874424","0.2537117575566806","fastctsne","cosmic-sweep-9"
"0.5317304977022663","0.00001","undefined","36oryqw1","3593","0.7646340521162626","0.3489215763653206","fastctsne","cosmic-sweep-9"
"0.546693988879513","0.00001","undefined","36oryqw1","7562","0.8139029791534262","0.47470155174932005","fastctsne","cosmic-sweep-9"
"0.457647684568455","0.00001","undefined","36oryqw1","15918","0.8449331555565557","0.6572516985370922","fastctsne","cosmic-sweep-9"
"0","0.00001","undefined","36oryqw1","33505","0.8411287296317833","0.8269466405476131","fastctsne","cosmic-sweep-9"
"0.08176363882592767","undefined","0.2","umc93xto","1","0.5301492537313433","0.13074626865671643","ctsne","driven-sweep-5"
"0.10382710213966136","undefined","0.2","umc93xto","2","0.5382089552238806","0.13044776119402984","ctsne","driven-sweep-5"
"0.12452234662632035","undefined","0.2","umc93xto","4","0.5471641791044776","0.1326865671641791","ctsne","driven-sweep-5"
"0.15466513464046697","undefined","0.2","umc93xto","9","0.557943615257048","0.1334660033167496","ctsne","driven-sweep-5"
"0.19169660730244553","undefined","0.2","umc93xto","20","0.5740597014925373","0.14235820895522389","ctsne","driven-sweep-5"
"0.23354334082837938","undefined","0.2","umc93xto","41","0.5875500546050236","0.14896250455041865","ctsne","driven-sweep-5"
"0.28453781948662543","undefined","0.2","umc93xto","87","0.6057231085949563","0.15856579173100016","ctsne","driven-sweep-5"
"0.3379548287915322","undefined","0.2","umc93xto","183","0.6336873011989235","0.17458282358698313","ctsne","driven-sweep-5"
"0.38550337902057563","undefined","0.2","umc93xto","385","0.6698398914518318","0.20455126962589648","ctsne","driven-sweep-5"
"0.4194548935000608","undefined","0.2","umc93xto","811","0.7166431713197269","0.2534825257191233","ctsne","driven-sweep-5"
"0.43689425910401103","undefined","0.2","umc93xto","1707","0.7657665975920048","0.3198793379324817","ctsne","driven-sweep-5"
"0.4736529890872669","undefined","0.2","umc93xto","3593","0.804772962352169","0.40980928920662485","ctsne","driven-sweep-5"
"0.4855080769827772","undefined","0.2","umc93xto","7562","0.8294646839855206","0.5237899631701319","ctsne","driven-sweep-5"
"0.3949335983725158","undefined","0.2","umc93xto","15918","0.848085542884897","0.6690032311116862","ctsne","driven-sweep-5"
"0","undefined","0.2","umc93xto","33505","0.8411287296317833","0.8269466405476131","ctsne","driven-sweep-5"
"0.14385504426292606","1e-30","undefined","1fd265as","1","0.604776119402985","0.14388059701492537","fastctsne","distinctive-sweep-16"
"0.15696460241252622","1e-30","undefined","1fd265as","2","0.6011940298507462","0.1426865671641791","fastctsne","distinctive-sweep-16"
"0.1588548036213666","1e-30","undefined","1fd265as","4","0.5949253731343284","0.14134328358208956","fastctsne","distinctive-sweep-16"
"0.17649521083381753","1e-30","undefined","1fd265as","9","0.5874626865671642","0.14693200663349917","fastctsne","distinctive-sweep-16"
"0.20576470640674482","1e-30","undefined","1fd265as","20","0.581820895522388","0.1457910447761194","fastctsne","distinctive-sweep-16"
"0.24357381677584336","1e-30","undefined","1fd265as","41","0.5846086639970878","0.1479286494357481","fastctsne","distinctive-sweep-16"
"0.29485797787464413","1e-30","undefined","1fd265as","87","0.5942700291645222","0.15062617944758963","fastctsne","distinctive-sweep-16"
"0.35630806913792823","1e-30","undefined","1fd265as","183","0.6118652638447108","0.15796427697577686","fastctsne","distinctive-sweep-16"
"0.41777182457747025","1e-30","undefined","1fd265as","385","0.6407613878658655","0.17163326226012793","fastctsne","distinctive-sweep-16"
"0.46914544098417654","1e-30","undefined","1fd265as","811","0.6771466956217679","0.20568378821061156","fastctsne","distinctive-sweep-16"
"0.4873480128427294","1e-30","undefined","1fd265as","1707","0.7277377611065936","0.26501027376299524","fastctsne","distinctive-sweep-16"
"0.5020797821062107","1e-30","undefined","1fd265as","3593","0.7770254765692828","0.35891131595016845","fastctsne","distinctive-sweep-16"
"0.4929126525067068","1e-30","undefined","1fd265as","7562","0.8166765484926597","0.4907172942481457","fastctsne","distinctive-sweep-16"
"0.40955103947395904","1e-30","undefined","1fd265as","15918","0.8387398476895582","0.6688437945965611","fastctsne","distinctive-sweep-16"
"0","1e-30","undefined","1fd265as","33505","0.8411287296317833","0.8269466405476131","fastctsne","distinctive-sweep-16"
"0.15101943719796435","1e-8","undefined","jz89gqis","1","0.6101492537313433","0.1391044776119403","fastctsne","avid-sweep-12"
"0.14920294506929874","1e-8","undefined","jz89gqis","2","0.6","0.14059701492537313","fastctsne","avid-sweep-12"
"0.1536302992960335","1e-8","undefined","jz89gqis","4","0.5974626865671642","0.14507462686567163","fastctsne","avid-sweep-12"
"0.17417286230261003","1e-8","undefined","jz89gqis","9","0.5844776119402985","0.1467993366500829","fastctsne","avid-sweep-12"
"0.2031960089057475","1e-8","undefined","jz89gqis","20","0.5804776119402985","0.14623880597014927","fastctsne","avid-sweep-12"
"0.24157646909444427","1e-8","undefined","jz89gqis","41","0.583443756825628","0.14804514015289408","fastctsne","avid-sweep-12"
"0.29429380921609904","1e-8","undefined","jz89gqis","87","0.5928426831360439","0.15094870475210156","fastctsne","avid-sweep-12"
"0.35546175349729014","1e-8","undefined","jz89gqis","183","0.6107266943968681","0.15864611369382595","fastctsne","avid-sweep-12"
"0.41364610693942294","1e-8","undefined","jz89gqis","385","0.6439278930025198","0.17661562318278737","fastctsne","avid-sweep-12"
"0.4576550629689251","1e-8","undefined","jz89gqis","811","0.6855395034690911","0.21847948911423157","fastctsne","avid-sweep-12"
"0.4780141292069256","1e-8","undefined","jz89gqis","1707","0.7303577018247952","0.2735625912616181","fastctsne","avid-sweep-12"
"0.48242983169201975","1e-8","undefined","jz89gqis","3593","0.7767980027499575","0.3694470591656247","fastctsne","avid-sweep-12"
"0.5126695050086729","1e-8","undefined","jz89gqis","7562","0.8160814283514982","0.4985361212977693","fastctsne","avid-sweep-12"
"0.4637724093240899","1e-8","undefined","jz89gqis","15918","0.8451179833962491","0.6695179586425205","fastctsne","avid-sweep-12"
"0","1e-8","undefined","jz89gqis","33505","0.8411287296317833","0.8269466405476131","fastctsne","avid-sweep-12"
"0.14206394602916647","1e-20","undefined","avdznliz","1","0.6191044776119403","0.1408955223880597","fastctsne","revived-sweep-15"
"0.15099409676388972","1e-20","undefined","avdznliz","2","0.5982089552238806","0.14029850746268657","fastctsne","revived-sweep-15"
"0.155421557921862","1e-20","undefined","avdznliz","4","0.5970149253731343","0.14164179104477612","fastctsne","revived-sweep-15"
"0.17689332772488167","1e-20","undefined","avdznliz","9","0.5838805970149253","0.144212271973466","fastctsne","revived-sweep-15"
"0.20301679745218956","1e-20","undefined","avdznliz","20","0.5785970149253732","0.14474626865671641","fastctsne","revived-sweep-15"
"0.24299064956959546","1e-20","undefined","avdznliz","41","0.5833127047688388","0.14650163815070988","fastctsne","revived-sweep-15"
"0.2951194218871406","1e-20","undefined","avdznliz","87","0.5938445702521873","0.14895179276033624","fastctsne","revived-sweep-15"
